Date,Store,Fuel_Price,Pred_Fuel_Pric,CPI,Pred_CPI,Temperature_C,Pred_Temp,Unemployment,Pred_Unem,Weekly_Sales,Pred_Week_Sales,Ave_Sales,Proph_Label,Model_Label_Pred,Model_Label_Real,Real_Label
2012-05-06,36,3.76,2.7320504969691863,220.4076,222.19699291635285,25.0,23.44386858796824,6.989,6.966260508018049,330518.3399999999,283582.50203939684,373511.99279720266,Below,Above,Average,Average
2012-05-13,36,3.71,2.711856296312328,220.4252,222.40448059930347,23.0,23.477353630100176,6.989,6.935245299908048,324801.13,281762.0258303293,373511.99279720266,Below,Above,Average,Average
2012-05-20,36,3.64,2.6916620956554693,220.4287,222.6119682822541,26.0,23.510838672232122,6.989,6.904230091798048,306098.17,279941.5496212619,373511.99279720266,Below,Below,Below,Below
2012-05-27,36,3.57,2.6714678949986106,220.4322,222.81945596520472,27.0,23.544323714364065,6.989,6.873214883688045,306005.5299999999,278121.0734121943,373511.99279720266,Below,Below,Below,Below
2012-06-03,36,3.51,2.6512736943417523,220.4357,223.02694364815534,28.0,23.577808756496008,6.989,6.842199675578045,338273.38,276300.5972031268,373511.99279720266,Below,Below,Average,Average
2012-06-10,36,3.41,2.6310794936848936,220.4494,223.234431331106,28.0,23.611293798627948,6.989,6.811184467468044,333146.88,274480.1209940593,373511.99279720266,Below,Below,Average,Average
2012-06-17,36,3.36,2.6108852930280357,220.4886,223.44191901405662,27.0,23.644778840759894,6.989,6.780169259358043,306411.0099999999,272659.64478499186,373511.99279720266,Below,Below,Average,Below
2012-06-24,36,3.27,2.5906910923711766,220.5279,223.6494066970073,30.0,23.67826388289184,6.989,6.749154051248043,291530.42999999993,270839.1685759244,373511.99279720266,Below,Below,Below,Below
2012-07-01,36,3.23,2.5704968917143183,220.5671,223.85689437995794,28.0,23.711748925023784,6.622999999999998,6.718138843138043,306578.89,269018.6923668568,373511.99279720266,Below,Below,Average,Below
2012-07-08,36,3.24,2.5503026910574595,220.6063,224.06438206290852,26.0,23.745233967155727,6.622999999999998,6.687123635028043,298337.41,267198.2161577893,373511.99279720266,Below,Below,Below,Below
2012-07-15,36,3.3,2.530108490400601,220.6149,224.27186974585914,28.0,23.778719009287677,6.622999999999998,6.65610842691804,303289.55000000005,265377.73994872184,373511.99279720266,Below,Below,Average,Below
2012-07-22,36,3.39,2.5099142897437416,220.6234,224.47935742880975,29.0,23.81220405141961,6.622999999999998,6.625093218808041,279643.4299999999,263557.26373965427,373511.99279720266,Below,Below,Average,Below
2012-07-29,36,3.4,2.4897200890868842,220.6319,224.68684511176042,30.0,23.84568909355156,6.622999999999998,6.59407801069804,304989.9700000001,261736.7875305868,373511.99279720266,Below,Below,Below,Below
2012-08-05,36,3.49,2.469525888430025,220.6405,224.89433279471103,29.0,23.879174135683503,6.622999999999998,6.56306280258804,298947.50999999995,259916.3113215193,373511.99279720266,Below,Below,Below,Below
2012-08-12,36,3.57,2.449331687773167,220.72,225.1018204776617,30.0,23.912659177815446,6.622999999999998,6.532047594478037,314607.22,258095.83511245172,373511.99279720266,Below,Below,Average,Below
2012-08-19,36,3.57,2.429137487116308,220.8527,225.3093081606123,27.0,23.946144219947392,6.622999999999998,6.5010323863680375,282545.55,256275.3589033842,373511.99279720266,Below,Below,Above,Below
2012-08-26,36,3.61,2.4089432864594493,220.9854,225.5167958435629,29.0,23.979629262079328,6.622999999999998,6.470017178258036,282647.48000000004,254454.88269431677,373511.99279720266,Below,Below,Below,Below
2012-09-02,36,3.7,2.388749085802591,221.1181,225.7242835265136,29.0,24.013114304211282,6.622999999999998,6.439001970148035,293728.5700000001,252634.40648524923,373511.99279720266,Below,Below,Below,Below
2012-09-09,36,3.69,2.3685548851457323,221.2601,225.93177120946427,26.0,24.046599346343225,6.622999999999998,6.407986762038035,301893.63,250813.93027618172,373511.99279720266,Below,Below,Below,Below
2012-09-16,36,3.71,2.348360684488874,221.4579,226.13925889241486,24.0,24.08008438847517,6.622999999999998,6.376971553928032,293804.44999999995,248993.45406711422,373511.99279720266,Below,Below,Below,Below
2012-09-23,36,3.66,2.3281664838320157,221.6556,226.34674657536547,26.0,24.113569430607107,6.622999999999998,6.345956345818032,270677.97999999986,247172.9778580467,373511.99279720266,Below,Below,Average,Below
2012-09-30,36,3.61,2.307972283175157,221.8533,226.5542342583161,23.0,24.147054472739054,6.228,6.314941137708032,277137.86000000004,245352.50164897923,373511.99279720266,Below,Below,Below,Below
2012-10-07,36,3.58,2.2877780825182983,222.0511,226.76172194126676,22.0,24.180539514871,6.228,6.283925929598031,300236.85000000003,243532.02543991173,373511.99279720266,Below,Below,Below,Below
2012-10-14,36,3.57,2.26758388186144,222.0952,226.96920962421737,23.0,24.21402455700294,6.228,6.25291072148803,287360.05,241711.54923084422,373511.99279720266,Below,Below,Below,Below
2012-10-21,36,3.49,2.2473896812045813,222.1137,227.176697307168,24.0,24.24750959913489,6.228,6.22189551337803,272489.41000000003,239891.07302177665,373511.99279720266,Below,Below,Below,Below
2012-01-08,37,3.26,3.1104026854555764,218.5823,218.66970230619208,13.0,22.874622871725194,7.244,7.493519045888062,546221.4,525119.0778233946,518900.281958042,Average,Above,Average,Average
2012-01-15,37,3.27,3.0904480654697597,218.6755,218.87718998914275,15.0,22.90810791385713,7.244,7.462503837778063,543894.0700000001,525315.6838611218,518900.281958042,Average,Above,Average,Average
2012-01-22,37,3.29,3.0704934454839425,218.7687,219.0846776720934,17.0,22.94159295598908,7.244,7.431488629668062,514116.58,525512.2898988492,518900.281958042,Average,Above,Average,Average
2012-01-29,37,3.36,3.050538825498125,218.8619,219.29216535504403,16.0,22.97507799812102,7.244,7.4004734215580585,555424.24,525708.8959365764,518900.281958042,Average,Above,Average,Average
2012-02-05,37,3.41,3.030584205512308,218.9551,219.49965303799468,12.0,23.008563040252966,7.244,7.369458213448058,527041.4600000001,525905.5019743036,518900.281958042,Average,Above,Average,Average
2012-02-12,37,3.51,3.0106295855264915,219.1148,219.7071407209453,12.0,23.042048082384905,7.244,7.338443005338059,541071.29,526102.1080120311,518900.281958042,Average,Above,Average,Average
2012-02-19,37,3.56,2.9906749655406744,219.3245,219.9146284038959,17.0,23.07553312451685,7.244,7.3074277972280575,518696.89,526298.7140497584,518900.281958042,Average,Above,Average,Average
2012-02-26,37,3.63,2.9707203455548568,219.5341,220.12211608684655,18.0,23.1090181666488,7.244,7.276412589118056,525559.17,526495.3200874856,518900.281958042,Average,Above,Average,Average
2012-03-04,37,3.67,2.95076572556904,219.7437,220.32960376979716,17.0,23.142503208780738,7.244,7.245397381008057,535937.25,526691.9261252129,518900.281958042,Average,Above,Average,Average
2012-03-11,37,3.73,2.9308111055832238,219.8956,220.53709145274783,20.0,23.175988250912685,7.244,7.214382172898055,484588.34,526888.5321629402,518900.281958042,Average,Above,Average,Average
2012-03-18,37,3.79,2.910856485597406,219.9706,220.7445791356984,21.0,23.209473293044628,7.244,7.183366964788054,520887.2299999999,527085.1382006676,518900.281958042,Average,Above,Average,Average
2012-03-25,37,3.84,2.890901865611589,220.0455,220.95206681864903,21.0,23.242958335176567,7.244,7.152351756678053,533734.9400000001,527281.7442383949,518900.281958042,Average,Above,Average,Average
2012-04-01,37,3.89,2.8709472456257723,220.1204,221.1595545015997,23.0,23.27644337730852,6.989,7.1213365485680535,564848.78,527478.3502761222,518900.281958042,Average,Above,Average,Average
2012-04-08,37,3.89,2.8509926256399547,220.1953,221.36704218455037,23.0,23.309928419440457,6.989,7.090321340458052,506973.17,527674.9563138495,518900.281958042,Average,Above,Average,Average
2012-04-15,37,3.88,2.8310380056541384,220.2484,221.57452986750096,22.0,23.343413461572403,6.989,7.059306132348051,523483.19,527871.5623515769,518900.281958042,Average,Above,Average,Average
2012-04-22,37,3.81,2.8110833856683213,220.3014,221.78201755045157,21.0,23.376898503704343,6.989,7.02829092423805,528807.45,528068.1683893042,518900.281958042,Average,Above,Average,Average
2012-04-29,37,3.75,2.791128765682504,220.3545,221.98950523340218,25.0,23.410383545836293,6.989,6.9972757161280486,535311.6399999999,528264.7744270314,518900.281958042,Average,Above,Average,Average
2012-05-06,37,3.69,2.771174145696687,220.4076,222.19699291635285,25.0,23.44386858796824,6.989,6.966260508018049,527983.0399999999,528461.3804647587,518900.281958042,Average,Above,Average,Average
2012-05-13,37,3.63,2.7512195257108703,220.4252,222.40448059930347,23.0,23.477353630100176,6.989,6.935245299908048,534847.96,528657.986502486,518900.281958042,Average,Above,Average,Average
2012-05-20,37,3.56,2.731264905725053,220.4287,222.6119682822541,26.0,23.510838672232122,6.989,6.904230091798048,540625.7899999999,528854.5925402135,518900.281958042,Average,Below,Average,Average
2012-05-27,37,3.5,2.7113102857392364,220.4322,222.81945596520472,27.0,23.544323714364065,6.989,6.873214883688045,531811.85,529051.1985779407,518900.281958042,Average,Below,Average,Average
2012-06-03,37,3.45,2.691355665753419,220.4357,223.02694364815534,28.0,23.577808756496008,6.989,6.842199675578045,528940.7799999998,529247.804615668,518900.281958042,Average,Below,Average,Average
2012-06-10,37,3.39,2.671401045767602,220.4494,223.234431331106,28.0,23.611293798627948,6.989,6.811184467468044,508573.1599999999,529444.4106533952,518900.281958042,Average,Below,Average,Average
2012-06-17,37,3.35,2.6514464257817862,220.4886,223.44191901405662,27.0,23.644778840759894,6.989,6.780169259358043,484032.75000000006,529641.0166911226,518900.281958042,Average,Below,Average,Average
2012-06-24,37,3.29,2.6314918057959686,220.5279,223.6494066970073,30.0,23.67826388289184,6.989,6.749154051248043,508309.81000000006,529837.6227288499,518900.281958042,Average,Below,Average,Average
2012-07-01,37,3.23,2.6115371858101515,220.5671,223.85689437995794,28.0,23.711748925023784,6.622999999999998,6.718138843138043,519498.32,530034.2287665772,518900.281958042,Average,Below,Average,Average
2012-07-08,37,3.26,2.5915825658243343,220.6063,224.06438206290852,26.0,23.745233967155727,6.622999999999998,6.687123635028043,506005.47,530230.8348043045,518900.281958042,Average,Below,Average,Average
2012-07-15,37,3.31,2.5716279458385176,220.6149,224.27186974585914,28.0,23.778719009287677,6.622999999999998,6.65610842691804,503744.56,530427.4408420319,518900.281958042,Average,Below,Average,Average
2012-07-22,37,3.41,2.5516733258527005,220.6234,224.47935742880975,29.0,23.81220405141961,6.622999999999998,6.625093218808041,514489.1699999999,530624.0468797591,518900.281958042,Average,Below,Average,Average
2012-07-29,37,3.42,2.5317187058668837,220.6319,224.68684511176042,30.0,23.84568909355156,6.622999999999998,6.59407801069804,521959.27999999974,530820.6529174864,518900.281958042,Average,Below,Average,Average
2012-08-05,37,3.49,2.5117640858810666,220.6405,224.89433279471103,29.0,23.879174135683503,6.622999999999998,6.56306280258804,500964.5899999999,531017.2589552138,518900.281958042,Average,Below,Below,Average
2012-08-12,37,3.57,2.491809465895249,220.72,225.1018204776617,30.0,23.912659177815446,6.622999999999998,6.532047594478037,509633.71,531213.864992941,518900.281958042,Average,Below,Average,Average
2012-08-19,37,3.62,2.4718548459094323,220.8527,225.3093081606123,27.0,23.946144219947392,6.622999999999998,6.5010323863680375,522665.04,531410.4710306685,518900.281958042,Average,Below,Above,Average
2012-08-26,37,3.64,2.451900225923616,220.9854,225.5167958435629,29.0,23.979629262079328,6.622999999999998,6.470017178258036,538344.1,531607.0770683957,518900.281958042,Average,Below,Above,Average
2012-09-02,37,3.73,2.4319456059377984,221.1181,225.7242835265136,29.0,24.013114304211282,6.622999999999998,6.439001970148035,526838.1399999999,531803.683106123,518900.281958042,Average,Below,Average,Average
2012-09-09,37,3.72,2.411990985951981,221.2601,225.93177120946427,26.0,24.046599346343225,6.622999999999998,6.407986762038035,514651.73999999993,532000.2891438503,518900.281958042,Average,Below,Average,Average
2012-09-16,37,3.72,2.392036365966164,221.4579,226.13925889241486,24.0,24.08008438847517,6.622999999999998,6.376971553928032,521320.98,532196.8951815778,518900.281958042,Average,Below,Average,Average
2012-09-23,37,3.67,2.3720817459803474,221.6556,226.34674657536547,26.0,24.113569430607107,6.622999999999998,6.345956345818032,527953.14,532393.501219305,518900.281958042,Average,Below,Average,Average
2012-09-30,37,3.62,2.3521271259945307,221.8533,226.5542342583161,23.0,24.147054472739054,6.228,6.314941137708032,546122.3700000002,532590.1072570322,518900.281958042,Average,Below,Below,Average
2012-10-07,37,3.6,2.332172506008713,222.0511,226.76172194126676,22.0,24.180539514871,6.228,6.283925929598031,521810.75,532786.7132947595,518900.281958042,Average,Below,Average,Average
2012-10-14,37,3.59,2.3122178860228964,222.0952,226.96920962421737,23.0,24.21402455700294,6.228,6.25291072148803,551969.1,532983.3193324868,518900.281958042,Average,Below,Average,Average
2012-10-21,37,3.51,2.292263266037079,222.1137,227.176697307168,24.0,24.24750959913489,6.228,6.22189551337803,534738.43,533179.9253702143,518900.281958042,Average,Below,Average,Average
2012-01-08,38,3.66,3.60444378838901,130.244,130.16496291658513,9.0,21.159632835510095,12.187,12.590928804020125,423260.82,411368.3268790167,385731.6532867134,Average,Above,Average,Average
2012-01-15,38,3.66,3.5930982201012527,130.2792,130.20611585414576,8.0,21.174293684605104,12.187,12.550262376573679,405215.9099999999,412384.73053492414,385731.6532867134,Average,Above,Average,Average
2012-01-22,38,3.68,3.5817526518134963,130.3145,130.24726879170635,10.0,21.1889545337001,12.187,12.509595949127235,412882.31000000006,413401.13419083174,385731.6532867134,Average,Average,Average,Average
2012-01-29,38,3.7,3.5704070835257395,130.3497,130.28842172926696,10.0,21.20361538279511,12.187,12.468929521680787,457711.68000000005,414417.53784673923,385731.6532867134,Average,Average,Above,Above
2012-02-05,38,3.72,3.5590615152379828,130.3849,130.32957466682757,11.0,21.218276231890112,12.187,12.428263094234344,469787.38,415433.9415026467,385731.6532867134,Average,Average,Above,Above
2012-02-12,38,3.78,3.547715946950225,130.4546,130.37072760438818,11.0,21.232937080985113,12.187,12.387596666787902,415513.97,416450.3451585542,385731.6532867134,Average,Average,Average,Average
2012-02-19,38,3.95,3.5363703786624687,130.5502,130.4118805419488,12.0,21.247597930080122,12.187,12.346930239341454,409411.61,417466.7488144617,385731.6532867134,Average,Average,Average,Average
2012-02-26,38,4.18,3.525024810374711,130.6458,130.4530334795094,11.0,21.26225877917512,12.187,12.306263811895008,471115.38,418483.1524703693,385731.6532867134,Average,Average,Average,Above
2012-03-04,38,4.25,3.5136792420869543,130.7414,130.49418641706998,13.0,21.27691962827012,12.187,12.265597384448563,452792.5299999999,419499.5561262768,385731.6532867134,Average,Average,Above,Above
2012-03-11,38,4.27,3.502333673799197,130.8262,130.53533935463062,18.0,21.29158047736513,12.187,12.22493095700212,428465.1099999999,420515.9597821843,385731.6532867134,Average,Average,Average,Average
2012-03-18,38,4.04,3.4909881055114407,130.8966,130.57649229219123,13.0,21.30624132646013,12.187,12.184264529555671,412456.48000000016,421532.3634380917,385731.6532867134,Average,Average,Average,Average
2012-03-25,38,4.29,3.4796425372236834,130.9671,130.61764522975182,18.0,21.320902175555133,12.187,12.143598102109227,408679.3599999999,422548.7670939993,385731.6532867134,Average,Average,Average,Average
2012-04-01,38,4.12,3.4682969689359266,131.0375,130.65879816731243,18.0,21.33556302465014,11.627,12.102931674662782,499267.6599999999,423565.1707499068,385731.6532867134,Average,Average,Above,Above
2012-04-08,38,4.25,3.4569514006481703,131.108,130.6999511048731,18.0,21.35022387374514,11.627,12.062265247216336,435790.74,424581.5744058143,385731.6532867134,Average,Average,Average,Average
2012-04-15,38,4.22,3.445605832360413,131.1173,130.74110404243365,19.0,21.364884722840145,11.627,12.021598819769892,401615.80000000016,425597.9780617218,385731.6532867134,Average,Average,Average,Average
2012-04-22,38,4.19,3.4342602640726567,131.1267,130.78225697999426,26.0,21.379545571935147,11.627,11.980932392323446,419964.7699999999,426614.3817176293,385731.6532867134,Average,Average,Average,Average
2012-04-29,38,4.17,3.422914695784899,131.136,130.82340991755493,24.0,21.394206421030148,11.627,11.940265964877002,491755.69000000006,427630.78537353687,385731.6532867134,Average,Average,Average,Above
